gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges,Churn,HasInternetService
1,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0.7139631828368098,0,1
0,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,1,0,0,-0.7476396625263555,0,0
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.27480670387561207,0,1
1,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,1,0,-0.30574535534036207,0,0
1,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1.954088972369921,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.0843869257997063,0,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.9644138360025263,1,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.2862216812322205,1,1
0,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1.7774328140909597,0,1
1,-0.43991649313097614,0,1,1,0,0,1,1,1,1,1,1,1,0,0,-0.673387111558708,0,0
1,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.8836037448512953,0,0
0,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1.0469405010476605,1,1
1,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1.492212934994894,0,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,1,0,1,-0.6412617884371121,0,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.9751222770430583,1,1
1,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,1,1,0,-0.6120288483594537,0,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,0,2.271478333107338,0,1
1,2.273158691738958,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1.667257307302806,0,1
0,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,1,-0.24184797725520848,0,1
1,-0.43991649313097614,0,1,1,0,0,1,1,1,1,1,1,0,0,0,-0.7775791389200902,0,0
0,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,1,0,-0.997731439157501,1,0
1,-0.43991649313097614,0,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.9758288133591345,1,1
0,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.3103543122782029,1,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.39969260611863744,1,1
0,-0.43991649313097614,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.9471920132981656,1,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.11957303605424757,0,1
0,-0.43991649313097614,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.13008276375588293,0,1
0,-0.43991649313097614,1,1,0,1,0,0,0,0,0,0,0,0,1,1,-0.38134474116053,0,1
0,-0.43991649313097614,0,1,1,0,0,1,1,1,1,1,1,0,0,1,-0.5617322943587696,0,0
1,-0.43991649313097614,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.5225939965861761,0,1
1,-0.43991649313097614,0,1,1,0,0,1,1,1,1,1,1,0,0,1,-0.8971162518962553,0,0
0,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.8504406965154623,0,0
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.971324644344148,1,1
0,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.9981067865754164,1,0
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.6328495904238283,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.926481667533178,0,1
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0.3861303321773899,0,1
1,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,1,0,0,2.0250737928757157,0,1
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0.6141649281910274,1,1
1,-0.43991649313097614,0,1,1,0,1,0,0,0,0,0,0,0,1,1,-0.3663750029636627,0,1
1,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.6656372913417457,0,1
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,1,-0.7056449102395682,1,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.9069415225416918,1,1
1,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0.43724381879353735,0,1
1,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.3536958994175105,0,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.09356366791868731,0,1
1,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.6147666765842494,0,0
0,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.9798693179166962,0,0
1,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,0,0,-0.7251188174514223,0,0
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.14103407665506623,0,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0.8811473386283728,0,1
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.08673556824004255,0,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2.7133505610334536,0,1
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9826292254013693,1,1
0,-0.43991649313097614,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0425025698123063,0,1
0,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,0,-0.22798220205221026,0,1
1,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,1,1,0,-0.5963084153267553,0,0
0,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,0,0,-0.4965984777204823,0,0
1,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.9975989635982367,0,0
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,1,1,0,-0.6046985340801618,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.09466202253602407,0,1
1,-0.43991649313097614,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.9515416274940105,1,1
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1.2271293409070037,0,1
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9870009188570917,0,1
1,-0.43991649313097614,1,0,0,1,0,0,0,0,0,0,0,1,1,0,-0.25858405624226666,1,1
1,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0.34309785467636544,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.9733780155127447,1,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1.128346732215581,1,1
1,-0.43991649313097614,1,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.11361163588735348,0,1
1,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,1,0,0,-0.8070549508563998,0,0
0,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.9754755452010964,1,1
0,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.997731439157501,0,0
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1.629457614392722,0,1
1,-0.43991649313097614,0,1,1,0,1,0,0,0,0,0,0,0,1,0,-0.4038655862354632,0,1
1,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,1,0,-0.8720342126755454,0,0
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.6613703858088776,0,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.7999895876956366,0,1
0,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0.24877525648017484,1,1
1,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,0,0,-0.8642623131987056,0,0
0,-0.43991649313097614,0,1,1,0,0,0,0,0,0,0,0,1,0,0,-0.40525657960773853,0,1
1,2.273158691738958,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.015049819794704595,0,1
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.9397292234596093,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.6525222109745786,0,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,1,1,1,2.1432419917394823,0,1
1,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.8556072433267705,0,0
1,-0.43991649313097614,0,1,1,0,0,1,1,1,1,1,1,0,0,0,-0.9548314372157409,0,0
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1.0470067388272923,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.2267457634990768,0,1
1,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,1,0,-0.2814581694752381,0,0
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.9845059624909471,0,1
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.18307298746160833,0,1
0,-0.43991649313097614,0,1,1,0,0,1,1,1,1,1,1,0,0,0,-0.7973179972504728,0,0
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.11941287285857309,1,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.9354900055631513,1,1
1,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1.3985968731147795,0,1
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1.1202657231004578,0,1
0,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.8407037429095353,0,0
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1.6545396536134322,0,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.9396850649398546,1,1
1,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0.18777026143895847,0,1
1,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.2547587359069462,1,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,1,2.118469062157056,0,1
0,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,1,0,0,-0.8906691080120588,0,0
0,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1.443704801044278,0,1
1,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.4598365100246355,1,1
1,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.7766518100052399,1,1
0,-0.43991649313097614,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.2110114811965123,0,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,1,1,0,-0.4479137096908473,0,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9528884623465311,0,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.9872217114558656,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.8546357558921656,0,1
0,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,1,0,1,-0.836729476131606,0,0
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.12140000624753779,1,1
1,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,1,1,-0.43265694111557396,0,0
1,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,1,2.2570384971475277,0,1
1,-0.43991649313097614,1,0,1,0,0,1,1,1,1,1,1,0,0,1,-0.5408894730345177,0,0
0,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,1,0,0,-0.9634644278277987,0,0
1,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1.9875390510841602,0,1
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0.8513403377939024,0,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1.545379792779638,0,1
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,1,-0.9622942270542972,0,1
0,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.928424642402388,1,1
1,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.42638643131039644,1,1
1,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,0,1,-0.601386645098554,0,0
1,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,0,2.638104443371324,0,1
0,-0.43991649313097614,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.6070830941469194,0,1
1,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,0,0,-0.26165307336522325,0,0
1,-0.43991649313097614,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.6332552470916324,0,1
0,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.9663126523519814,1,1
1,2.273158691738958,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1.111389860629749,0,1
1,-0.43991649313097614,0,1,1,0,0,1,1,1,1,1,1,1,1,0,-0.482379434359446,0,0
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.9715233576830444,1,1
0,-0.43991649313097614,1,0,1,0,0,1,1,1,1,1,1,1,0,0,-0.6907193305624556,0,0
0,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,0,0,-0.8371489820692762,0,0
1,-0.43991649313097614,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8542548000977174,0,1
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,1,1,0,-0.5415739300907165,0,1
1,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,0,0,-0.4153468013717037,0,0
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.5183244694398297,0,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.3581338306528651,0,1
1,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.7899435244514261,1,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,1,1,1,2.328575299150257,0,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,1,1,0,2.2863155957449406,1,1
1,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0.4925082062666331,0,1
1,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1.390847052897817,1,1
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.7400223178686575,1,1
0,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.9621175929752781,1,1
1,-0.43991649313097614,1,0,1,0,0,1,1,1,1,1,1,0,1,0,-0.9375654559916254,0,0
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2.1621859967142796,0,1
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1.2984453503109588,0,1
1,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,1,0,0,-0.9205202673662839,0,0
0,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,0,1,-0.8728290660311312,0,0
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.47310614521094413,1,1
0,-0.43991649313097614,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5342821659546466,0,1
0,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2.0724558845725847,0,1
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1.6134722302414952,0,1
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1.56427963923468,0,1
1,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.2122176104997571,0,1
1,-0.43991649313097614,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1.5162351697414893,0,1
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1.0015013842200011,0,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0.6906916429260456,0,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.10554709765557496,1,1
1,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.43272317889520606,1,1
1,-0.43991649313097614,0,0,0,1,0,0,0,0,0,0,0,1,1,0,-0.4368520004922772,0,1
0,-0.43991649313097614,1,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.6552158806796197,0,1
1,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,1,1,0,-0.505915925388739,0,0
0,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,0,2.2220207909819942,0,1
1,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.8821023551796331,0,1
1,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,0,0,-0.6022477362337719,0,0
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.6975197426046904,1,1
1,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,0,1,-0.6974314255651809,0,0
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6601781057754988,0,1
1,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.4002887461353267,0,1
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0.41189682845429876,0,1
1,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.8488730690641679,0,1
1,-0.43991649313097614,1,1,0,1,0,0,0,0,0,0,0,1,1,1,-0.45996898558389976,0,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.9643034397031394,0,1
0,-0.43991649313097614,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.04959825312628018,0,1
0,2.273158691738958,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1.8405353388205272,0,1
0,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,1,1,-0.38964654287442696,0,0
1,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,1,0,0,-0.5238001258894213,0,0
0,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1.9311486213573177,0,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,1,1,0,-0.039734432337621424,1,1
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2.2033196578658485,0,1
0,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,0,-0.9613889773993245,1,1
0,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,0,1,-0.6595434156155873,0,0
1,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.2852999606939031,0,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.6641800601898382,0,1
0,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,1,0,1,-0.8734914438274528,0,0
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.6697661129388168,0,1
0,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,1,0,0,-0.4470526185556292,0,0
1,2.273158691738958,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.3588542053354855,0,1
1,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1.9518148086025502,0,1
0,-0.43991649313097614,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.9840202187736447,0,1
0,-0.43991649313097614,0,1,1,0,0,0,0,0,0,0,0,1,0,1,-0.5721095465011408,0,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1.127551878859995,0,1
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.29657685411471446,0,1
0,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.9329729699371292,0,0
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.9005164579173727,1,1
0,-0.43991649313097614,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0.1217753536654533,0,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.9357991152014347,1,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.7465798580522409,1,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2.546585911179561,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.4081048041319212,1,1
1,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1.3917964610725448,0,1
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,1,2.6067739736053137,0,1
0,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,1,0,-0.6427631781087744,0,0
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.9753209903819546,1,1
0,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.8915743576670315,1,1
0,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.6104556125316266,0,1
1,-0.43991649313097614,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.984616358790334,0,1
1,-0.43991649313097614,1,0,1,0,0,1,1,1,1,1,1,1,0,1,-0.7443277735447477,0,0
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0.007493104540105879,1,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,0,-0.973731283670783,1,1
0,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1.0169789453940485,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2.126307199413528,1,1
0,2.273158691738958,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.8576385352354899,0,1
1,2.273158691738958,0,0,1,0,0,1,1,1,1,1,1,0,1,1,-0.20859661187986586,0,0
0,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,1,-0.6528313206128621,0,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,1,-0.5459677028063162,1,1
1,2.273158691738958,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1.8932606114077242,1,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.9750339600035486,1,1
1,-0.43991649313097614,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.9325755432593364,0,1
1,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1.1910076717476012,1,1
1,2.273158691738958,1,0,1,0,0,0,0,0,0,0,0,0,1,1,-0.7791246871115072,0,1
1,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,0,2.2962512626897644,1,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.818293294133989,0,1
0,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2.4096503414200163,0,1
0,-0.43991649313097614,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.7267747619422261,1,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.855342292208242,1,1
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1.1704739600616323,0,1
1,-0.43991649313097614,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.7260764556161614,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.44122369394799943,1,1
1,-0.43991649313097614,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.9955235131697624,1,1
1,2.273158691738958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.986669729958931,0,1
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1.6247326527789614,1,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1.4065454066706382,0,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.16975358537901203,0,1
0,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1.1818668581583633,1,1
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.6878048682586407,0,1
1,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1.8542907177241386,0,1
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.9644138360025263,1,1
1,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1.9786190300936966,0,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0.4602283283258957,0,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.9140952027419647,0,1
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,1,1,0,-0.7459174802559193,0,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,1,1,0,2.27441487467103,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1.270029342848764,0,1
1,-0.43991649313097614,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.01865696914473,0,1
0,2.273158691738958,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1.2083619700112258,0,1
1,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,1,0,0,-0.8468638564153259,0,0
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0.9738360715936369,0,1
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1.9581736354472374,0,1
1,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0.12857576570768808,0,1
1,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.9700661265311369,0,0
0,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,0,0,-0.46027809522218316,0,0
0,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2.1443017962135973,0,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.5665455730120397,0,1
1,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1.4804667687401252,0,1
0,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1.7330755809972922,0,1
0,-0.43991649313097614,0,1,1,0,0,1,1,1,1,1,1,0,0,1,-0.5641389336854046,0,0
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0.2560393329798344,1,1
